SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	451/2546	33/81	-5.56821	-1.52124	0.4348
SRX3160997	TFs and others	BCL11A	Blood	HUDEP-2	2429	128/2546	4/81	0	0	1.01807
SRX3366999	TFs and others	AR	Prostate	LNCAP	1753	32/2546	1/81	0	0	1.01807
SRX3436329	TFs and others	NR3C1	Blood	SUP-B15	10921	32/2546	1/81	0	0	1.01807
SRX367311	TFs and others	JMJD6	Kidney	293	3197	32/2546	1/81	0	0	1.01807
SRX3946920	TFs and others	MED1	Others	Mesenchymal stem cells	6538	32/2546	1/81	0	0	1.01807
SRX4001946	TFs and others	CTCF	Blood	THP-1	20289	224/2546	7/81	0	0	1.01807
SRX4345359	TFs and others	NFATC2	Blood	CD4+ T cells	2128	64/2546	2/81	0	0	1.01807
SRX4473689	TFs and others	DPF2	Gonad	BIN-67	3702	96/2546	3/81	0	0	1.01807
SRX476921	TFs and others	SNAI2	Epidermis	Keratinocytes	28625	768/2546	24/81	0	0	1.01807
SRX4792905	TFs and others	CTCF	Breast	T-47D	26134	576/2546	18/81	0	0	1.01807
SRX4937338	TFs and others	MED1	Digestive tract	HCT 116	9134	64/2546	2/81	0	0	1.01807
SRX5128109	TFs and others	AR	Breast	ZR-75-1	5319	32/2546	1/81	0	0	1.01807
SRX5342376	TFs and others	FOXL2	Gonad	SVOG-3e	9324	96/2546	3/81	0	0	1.01807
SRX553658	TFs and others	TRIM28	Pluripotent stem cell	hESC H1	21138	32/2546	1/81	0	0	1.01807
SRX5574354	TFs and others	SPI1	Blood	Monocytes	31053	160/2546	5/81	0	0	1.01807
SRX5577138	TFs and others	Epitope tags	Prostate	LNCAP	43388	320/2546	10/81	0	0	1.01807
SRX595675	TFs and others	AR	Prostate	VCaP	13062	32/2546	1/81	0	0	1.01807
SRX6099461	TFs and others	EP300	Blood	DLBCL	13756	160/2546	5/81	0	0	1.01807
SRX6175625	TFs and others	CTCF	Bone	TC-71	40904	352/2546	11/81	0	0	1.01807
SRX6435390	TFs and others	SUPT5H	Kidney	293	5164	640/2546	20/81	0	0	1.01807
SRX6813401	TFs and others	ATF4	Blood	THP-1	31469	320/2546	10/81	0	0	1.01807
SRX682381	TFs and others	RXRA	Blood	TSU-1621MT	924	32/2546	1/81	0	0	1.01807
SRX6878594	TFs and others	AR	Prostate	LNCAP	11819	128/2546	4/81	0	0	1.01807
SRX6957461	TFs and others	FOXL2	Kidney	HGrC1	5625	64/2546	2/81	0	0	1.01807
SRX7054998	TFs and others	ERG	Cardiovascular	HAEC	714	32/2546	1/81	0	0	1.01807
SRX7202554	TFs and others	CTCF	Uterus	HEC-1-B	30437	288/2546	9/81	0	0	1.01807
SRX7898177	TFs and others	QRICH1	Digestive tract	HT-29	774	32/2546	1/81	0	0	1.01807
SRX8257415	TFs and others	DDX21	Epidermis	A-375	8629	64/2546	2/81	0	0	1.01807
SRX8406318	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	10764	32/2546	1/81	0	0	1.01807
SRX8582171	TFs and others	CTCF	Digestive tract	HCT 116	32273	320/2546	10/81	0	0	1.01807
SRX8831615	TFs and others	BRD4	Digestive tract	KYSE-180	1834	32/2546	1/81	0	0	1.01807
SRX9562906	TFs and others	SMARCC1	Muscle	RH-4	635	64/2546	2/81	0	0	1.01807
SRX9600665	TFs and others	G-quadruplex	Blood	K-562	659	96/2546	3/81	0	0	1.01807
SRX9674318	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	5978	64/2546	2/81	0	0	1.01807
SRX327757	TFs and others	MED1	Blood	MM.1S	7085	895/2546	28/81	0	0	1.01693
SRX059373	TFs and others	E2F6	Blood	K-562	7807	671/2546	21/81	0	0	1.01655
SRX356668	TFs and others	CTCF	Blood	GM19239	47666	639/2546	20/81	0	0	1.01648
SRX8299866	TFs and others	MYC	Bone	U2OS	7502	607/2546	19/81	0	0	1.01639
SRX695951	TFs and others	MAZ	Adipocyte	T778	12964	1118/2546	35/81	0	0	1.01625
SRX4404392	TFs and others	MYCN	Prostate	LNCAP	11634	1086/2546	34/81	0	0	1.0162
SRX5289973	TFs and others	NR3C1	Lung	BEAS-2B	5524	543/2546	17/81	0	0	1.0162
SRX5346117	TFs and others	MYC	Blood	RAMOS	6874	543/2546	17/81	0	0	1.0162
SRX3798683	TFs and others	MYCN	Neural	SH-EP	14258	990/2546	31/81	0	0	1.01602
SRX3288563	TFs and others	ZNF143	Pluripotent stem cell	hESC H9	4621	447/2546	14/81	0	0	1.0158
SRX6777953	TFs and others	CTCF	Blood	HAP1	44699	447/2546	14/81	0	0	1.0158
SRX7805365	TFs and others	ZFX	Prostate	22Rv1	8741	862/2546	27/81	0	0	1.01571
SRX204411	TFs and others	MYC	Blood	P493-6	4365	415/2546	13/81	0	0	1.01562
SRX1304576	TFs and others	JMJD1C	Blood	HL-60	26252	383/2546	12/81	0	0	1.01542
SRX9932045	TFs and others	STAT5A	Breast	MCF-7	8210	1117/2546	35/81	0	0	1.01534
SRX9562887	TFs and others	SMARCA4	Muscle	RH-4	14459	702/2546	22/81	0	0	1.01518
SRX12129503	TFs and others	BRD4	Blood	T cells	7619	606/2546	19/81	0	0	1.01472
SRX6099463	TFs and others	POU2F1	Blood	DLBCL	7357	606/2546	19/81	0	0	1.01472
SRX118012	TFs and others	NCOR1	Kidney	293	1706	287/2546	9/81	0	0	1.01453
SRX174819	TFs and others	NKX2-1	Lung	NCI-H3122	19770	861/2546	27/81	0	0	1.01453
SRX5577162	TFs and others	AR	Prostate	LNCAP	3367	287/2546	9/81	0	0	1.01453
SRX8406533	TFs and others	HOXB13	Prostate	Prostate	12559	255/2546	8/81	0	0	1.01409
SRX080410	TFs and others	CTCF	Epidermis	NHEK	26161	223/2546	7/81	0	0	1.01352
SRX4473688	TFs and others	SS18	Gonad	BIN-67	6613	223/2546	7/81	0	0	1.01352
SRX5848171	TFs and others	CTCF	Blood	K-562	26245	223/2546	7/81	0	0	1.01352
SRX4213897	TFs and others	LIN9	Breast	MCF 10A	3540	605/2546	19/81	0	0	1.01304
SRX5266973	TFs and others	KDM4A	Blood	THP-1	15430	1178/2546	37/81	0	0	1.01291
SRX10212069	TFs and others	CEBPB	Blood	CD4+ T cells	14428	191/2546	6/81	0	0	1.01277
SRX188955	TFs and others	CTCF	Breast	MCF-7	55134	700/2546	22/81	0	0	1.01228
SRX4096728	TFs and others	HIF1A	Prostate	PC-3	11079	700/2546	22/81	0	0	1.01228
SRX4708039	TFs and others	AGO2	Liver	Hep G2	14857	668/2546	21/81	0	0	1.01201
ERX2868717	TFs and others	CTCF	Blood	MEG-01	32349	318/2546	10/81	0	0	1.0117
SRX080353	TFs and others	CTCF	Blood	K-562	32801	318/2546	10/81	0	0	1.0117
SRX103007	TFs and others	CTCF	Breast	MCF-7	75348	636/2546	20/81	0	0	1.0117
SRX4001906	TFs and others	RAD21	Blood	THP-1	21945	159/2546	5/81	0	0	1.0117
SRX6961678	TFs and others	SUPT5H	Digestive tract	HCT 116	3716	318/2546	10/81	0	0	1.0117
SRX7054614	TFs and others	RELA	Cardiovascular	HAEC	32810	1272/2546	40/81	0	0	1.0117
SRX100461	TFs and others	RAD21	Blood	GM12878	34353	286/2546	9/81	0	0	1.011
SRX371437	TFs and others	ESR1	Others	Tumour tissues	23509	1239/2546	39/81	0	0	1.01073
SRX4611717	TFs and others	ESR1	Breast	MCF-7	45555	413/2546	13/81	0	0	1.01073
SRX5574506	TFs and others	SPI1	Blood	CTV-1	23802	413/2546	13/81	0	0	1.01073
SRX5289971	TFs and others	NR3C1	Lung	BEAS-2B	8504	667/2546	21/81	0	0	1.01049
SRX1021630	TFs and others	DAXX	Prostate	PC-3	25068	508/2546	16/81	0	0	1.01011
SRX1091817	TFs and others	CTCF	Blood	delta-47	28134	381/2546	12/81	0	0	1.01011
SRX2609664	TFs and others	NR3C1	Lung	HASM2	32089	254/2546	8/81	0	0	1.01011
SRX2683601	TFs and others	Epitope tags	Kidney	293	1829	254/2546	8/81	0	0	1.01011
SRX5417096	TFs and others	SMC3	Uterus	HeLa	26547	254/2546	8/81	0	0	1.01011
SRX717857	TFs and others	EP300	Uterus	HeLa	13009	381/2546	12/81	0	0	1.01011
SRX7544092	TFs and others	ESR1	Uterus	Ishikawa	17708	762/2546	24/81	0	0	1.01011
SRX7570800	TFs and others	FOXO1	Blood	SU-DHL-4	4402	127/2546	4/81	0	0	1.01011
SRX8673493	TFs and others	CTCF	Bone	HT-1080	64049	635/2546	20/81	0	0	1.01011
SRX3540868	TFs and others	CTCF	Uterus	HeLa	58695	603/2546	19/81	0	0	1.0097
SRX356710	TFs and others	STAG1	Blood	GM19240	29686	603/2546	19/81	0	0	1.0097
SRX356784	TFs and others	CTCF	Blood	MS1	42115	603/2546	19/81	0	0	1.0097
SRX6384758	TFs and others	RAD21	Digestive tract	HCT 116	30498	349/2546	11/81	0	0	1.00939
SRX7785401	TFs and others	Epitope tags	Blood	Jurkat	14221	222/2546	7/81	0	0	1.00898
SRX8850935	TFs and others	Epitope tags	Breast	MCF 10A	6987	666/2546	21/81	0	0	1.00898
SRX5567178	TFs and others	RNF2	Blood	ME-1	8141	634/2546	20/81	0	0	1.00852
SRX3927288	TFs and others	SMARCC1	Blood	EOL-1	60643	1458/2546	46/81	0	0	1.00838
SRX026268	TFs and others	HNF4A	Digestive tract	Caco-2	12544	190/2546	6/81	0	0	1.00746
SRX102988	TFs and others	CTCF	Lung	A549	49471	570/2546	18/81	0	0	1.00746
SRX2020849	TFs and others	STAT3	Breast	HCC1143	2066	95/2546	3/81	0	0	1.00746
SRX356768	TFs and others	CTCF	Blood	Lymphoblastoid cell line	34885	475/2546	15/81	0	0	1.00746
SRX6828397	TFs and others	RAD21	Breast	MCF-7	30473	190/2546	6/81	0	0	1.00746
SRX690823	TFs and others	HSF1	Bone	U2OS	5788	95/2546	3/81	0	0	1.00746
SRX2194262	TFs and others	BRD4	Breast	SUM 159PT	39654	1583/2546	50/81	0	0	1.00725
SRX359884	TFs and others	E2F3	Digestive tract	LoVo	8440	1298/2546	41/81	0	0	1.0072
SRX190180	TFs and others	FOXA2	Lung	A549	27528	538/2546	17/81	0	0	1.00684
SRX7544091	TFs and others	ESR1	Uterus	Ishikawa	19411	1107/2546	35/81	0	0	1.00625
SRX10131683	TFs and others	BRD4	Lung	Bronchial tracheal epithelial cells	2856	253/2546	8/81	0	0	1.00614
SRX2194282	TFs and others	BRD4	Breast	SUM 159PT	23176	1265/2546	40/81	0	0	1.00614
SRX3186360	TFs and others	Epitope tags	Lung	HCC95	3629	253/2546	8/81	0	0	1.00614
SRX3230409	TFs and others	ZCCHC11	Liver	Hep G2	3758	253/2546	8/81	0	0	1.00614
SRX7692446	TFs and others	POLR2C	Breast	MCF-7	10835	1265/2546	40/81	0	0	1.00614
SRX2267461	TFs and others	BRD4	Others	RT-112	13362	822/2546	26/81	0	0	1.00583
SRX7728613	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural crests	30560	411/2546	13/81	0	0	1.00583
SRX2961792	TFs and others	TRIM24	Blood	MOLM-13	14044	727/2546	23/81	0	0	1.00562
SRX8037073	TFs and others	KLF5	Others	BICR 31	8584	727/2546	23/81	0	0	1.00562
SRX092569	TFs and others	HCFC1	Uterus	HeLa	1923	316/2546	10/81	0	0	1.00534
SRX4708030	TFs and others	TAF15	Liver	Hep G2	2984	316/2546	10/81	0	0	1.00534
SRX9419961	TFs and others	MED1	Breast	SK-BR-3	15490	1011/2546	32/81	0	0	1.00514
SRX9556497	TFs and others	GATA3	Breast	MDA-MB-231	21644	537/2546	17/81	0	0	1.00497
SRX5313204	TFs and others	TP53	Digestive tract	HCT 116	4732	379/2546	12/81	0	0	1.00481
SRX7549659	TFs and others	TFAP2C	Pluripotent stem cell	hESC UCLA1	27736	1200/2546	38/81	0	0	1.00467
SRX8299785	TFs and others	MYC	Bone	U2OS	10874	821/2546	26/81	0	0	1.00461
SRX8570932	TFs and others	HAP1	Blood	KBM-7	28183	221/2546	7/81	0	0	1.00443
SRX9345716	TFs and others	CTCF	Blood	Erythroid Cells	28012	505/2546	16/81	0	0	1.00415
SRX100518	TFs and others	ZBTB7A	Blood	K-562	21192	789/2546	25/81	0	0	1.00407
SRX080380	TFs and others	CTCF	Lung	HPF	30669	284/2546	9/81	0	0	1.00393
SRX8570931	TFs and others	HAP1	Blood	KBM-7	32571	284/2546	9/81	0	0	1.00393
SRX2267451	TFs and others	BRD4	Digestive tract	NCI-N87	5189	347/2546	11/81	0	0	1.00361
SRX8520800	TFs and others	STAT3	Breast	SUM 159PT	12908	347/2546	11/81	0	0	1.00361
SRX8272937	TFs and others	BRD4	Blood	BLaER1	8693	757/2546	24/81	0	0	1.00349
SRX515115	TFs and others	KDM6B	Blood	CUTLL1	4378	410/2546	13/81	0	0	1.00338
SRX100561	TFs and others	YY1	Blood	GM12892	14528	946/2546	30/81	0	0	1.00322
SRX1136734	TFs and others	JUND	Epidermis	Melanoma	4003	725/2546	23/81	0	0	1.00285
SRX7677736	TFs and others	NCBP1	Digestive tract	DLD-1	7164	725/2546	23/81	0	0	1.00285
SRX7719080	TFs and others	SMAD3	Others	H69	10951	725/2546	23/81	0	0	1.00285
SRX1515062	TFs and others	GFP	Kidney	293	9351	788/2546	25/81	0	0	1.0028
ERX181467	TFs and others	TP53	Bone	Saos-2	17048	63/2546	2/81	0	0	1.00216
SRX054576	TFs and others	Epitope tags	Breast	MCF-7	15068	1449/2546	46/81	0	0	1.00216
SRX100941	TFs and others	TCF7L2	Uterus	HeLa	1457	63/2546	2/81	0	0	1.00216
SRX10338562	TFs and others	MLXIP	Blood	NALM-6	1488	63/2546	2/81	0	0	1.00216
SRX1041183	TFs and others	ATF4	Blood	HAP1	14888	63/2546	2/81	0	0	1.00216
SRX116459	TFs and others	KDM5A	Pluripotent stem cell	hESC H1	1161	63/2546	2/81	0	0	1.00216
SRX150521	TFs and others	IKZF1	Blood	GM12878	7172	63/2546	2/81	0	0	1.00216
SRX1515053	TFs and others	GFP	Kidney	293	14152	504/2546	16/81	0	0	1.00216
SRX1726517	TFs and others	TFDP1	Blood	U-266	2974	441/2546	14/81	0	0	1.00216
SRX1734381	TFs and others	FOXA1	Prostate	22Rv1	5918	63/2546	2/81	0	0	1.00216
SRX2281258	TFs and others	KMT2A	Blood	Cord blood mononuclear	15407	1449/2546	46/81	0	0	1.00216
SRX2537518	TFs and others	BRD4	Epidermis	SK-MEL-147	5801	63/2546	2/81	0	0	1.00216
SRX2548282	TFs and others	BATF3	Blood	ST1	13927	63/2546	2/81	0	0	1.00216
SRX3422333	TFs and others	INSR	Liver	Hep G2	926	63/2546	2/81	0	0	1.00216
SRX384490	TFs and others	XBP1	Breast	T-47D	6559	756/2546	24/81	0	0	1.00216
SRX5286329	TFs and others	NANOG	Pluripotent stem cell	hESC WIBR2	24457	504/2546	16/81	0	0	1.00216
SRX725589	TFs and others	TAL1	Blood	T-ALL	22746	126/2546	4/81	0	0	1.00216
SRX764808	TFs and others	FOXA1	Pluripotent stem cell	hESC derived mesendodermal cells	5101	63/2546	2/81	0	0	1.00216
SRX356483	TFs and others	CTCF	Blood	Lymphoblastoid cell line	43198	535/2546	17/81	0	0	1.00122
SRX1531796	TFs and others	ESR1	Breast	MCF-7	17761	472/2546	15/81	0	0	1.0011
SRX2188690	TFs and others	BRCA1	Bone	U2OS	2307	346/2546	11/81	0	0	1.00071
ERX200499	TFs and others	CTCF	Blood	B cells	21655	283/2546	9/81	0	0	1.00039
SRX4611736	TFs and others	ESR1	Breast	MCF-7	35965	283/2546	9/81	0	0	1.00039
SRX356559	TFs and others	STAG1	Blood	Lymphoblastoid cell line	33391	786/2546	25/81	0	0	1.00025
SRX1497394	TFs and others	MYC	Blood	RAJI	13084	1163/2546	37/81	0	0	1.00001
SRX1594206	TFs and others	CTCF	Breast	MCF-7	27693	440/2546	14/81	0	0	0.999888
SRX2355078	TFs and others	RELA	Cardiovascular	HAEC	9316	1100/2546	35/81	0	0	0.999888
SRX9604648	TFs and others	FOXA1	Prostate	LNCAP	82871	440/2546	14/81	0	0	0.999888
SRX199905	TFs and others	CTCF	Cardiovascular	HCM	36731	377/2546	12/81	0	0	0.999509
SRX4931240	TFs and others	KMT2A	Kidney	293	3085	377/2546	12/81	0	0	0.999509
SRX5075170	TFs and others	SMARCA4	Neural	Neural progenitor cells	39820	911/2546	29/81	0	0	0.999418
SRX3927305	TFs and others	CTCF	Muscle	SYO-1	60011	848/2546	27/81	0	0	0.999214
SRX4001763	TFs and others	RAD21	Blood	Macrophages	23813	157/2546	5/81	0	0	0.998979
SRX4473686	TFs and others	ARID2	Gonad	BIN-67	3412	157/2546	5/81	0	0	0.998979
SRX8037078	TFs and others	KLF5	Digestive tract	HT-55	4408	314/2546	10/81	0	0	0.998979
SRX190184	TFs and others	MAX	Lung	A549	29303	1852/2546	59/81	0	0	0.998655
SRX7115500	TFs and others	RBBP4	Muscle	RH-4	19056	1130/2546	36/81	0	0	0.998625
SRX8616838	TFs and others	FOSL2	Lung	A549	11165	408/2546	13/81	0	0	0.998489
SRX150358	TFs and others	JUN	Cardiovascular	HUVEC	19921	251/2546	8/81	0	0	0.998183
SRX3511931	TFs and others	TFAP2A	Pluripotent stem cell	iPS cells	16159	690/2546	22/81	0	0	0.997822
SRX5646089	TFs and others	IRF1	Blood	K-562	6910	345/2546	11/81	0	0	0.997822
SRX10881820	TFs and others	SMARCA4	Others	BT-16	24801	1129/2546	36/81	0	0	0.997742
SRX3161011	TFs and others	ZBTB7A	Blood	HUDEP-2	16318	815/2546	26/81	0	0	0.997266
SRX3031984	TFs and others	BRD4	Blood	MV-4-11	26382	1379/2546	44/81	0	0	0.997099
SRX097075	TFs and others	TCF7L2	Blood	CD34 Hematopoietic stem cells	3078	94/2546	3/81	0	0	0.996858
SRX150362	TFs and others	RELA	Blood	GM18526	6795	188/2546	6/81	0	0	0.996858
SRX1967784	TFs and others	SMC1A	Epidermis	Keratinocytes	10885	188/2546	6/81	0	0	0.996858
SRX2254535	TFs and others	KLF5	Others	BICR 31	4181	282/2546	9/81	0	0	0.996858
SRX356750	TFs and others	CTCF	Blood	Lymphoblastoid cell line	33830	470/2546	15/81	0	0	0.996858
SRX6828394	TFs and others	CTCF	Breast	MCF-7	49455	376/2546	12/81	0	0	0.996858
SRX7668889	TFs and others	EBF1	Digestive tract	HGC-27	5065	94/2546	3/81	0	0	0.996858
SRX9550925	TFs and others	FOXA1	Prostate	Prostate cancer	6855	94/2546	3/81	0	0	0.996858
SRX190318	TFs and others	SIN3A	Breast	MCF-7	25999	1629/2546	52/81	0	0	0.996654
SRX1280448	TFs and others	NRF1	Breast	HMEC	10790	971/2546	31/81	0	0	0.996516
SRX356713	TFs and others	CTCF	Blood	Lymphoblastoid cell line	44856	595/2546	19/81	0	0	0.9963
SRX6957404	TFs and others	FOXL2	Kidney	HGrC1	37175	595/2546	19/81	0	0	0.9963
SRX9932043	TFs and others	STAT5A	Breast	MCF-7	8189	1096/2546	35/81	0	0	0.996252
SRX1510971	TFs and others	ZNF143	Breast	MCF-7	17376	1315/2546	42/81	0	0	0.9961
SRX4172745	TFs and others	GATA1	Digestive tract	HCT 116	12333	532/2546	17/81	0	0	0.99561
SRX8707936	TFs and others	CTCF	Epidermis	Keratinocytes	46962	532/2546	17/81	0	0	0.99561
SRX7807107	TFs and others	CTCF	Adipocyte	Adipocytes	44020	751/2546	24/81	0	0	0.995532
ERX664197	TFs and others	CTCF	Blood	B cells	22084	219/2546	7/81	0	0	0.995343
SRX150456	TFs and others	SMC3	Blood	GM12878	25485	219/2546	7/81	0	0	0.995343
SRX1521297	TFs and others	ZMYND8	Breast	ZR-75-30	6408	438/2546	14/81	0	0	0.995343
SRX2020847	TFs and others	STAT3	Breast	MDA-MB-468	16904	657/2546	21/81	0	0	0.995343
SRX3511102	TFs and others	SMARCC1	Liver	Hep G2	17786	1126/2546	36/81	0	0	0.99509
SRX190213	TFs and others	ATF3	Digestive tract	HCT 116	12718	907/2546	29/81	0	0	0.995029
SRX082164	TFs and others	MAX	Blood	GM12878	4282	344/2546	11/81	0	0	0.99493
SRX2355072	TFs and others	JUN	Cardiovascular	HAEC	32574	344/2546	11/81	0	0	0.99493
SRX359899	TFs and others	JUN	Digestive tract	LoVo	9276	1063/2546	34/81	0	0	0.994674
SRX129068	TFs and others	MYC	Blood	P493-6	5463	594/2546	19/81	0	0	0.994625
SRX037941	TFs and others	GATA1	Blood	CD36+	11470	125/2546	4/81	0	0	0.994207
SRX1873451	TFs and others	MED1	Blood	SEM	19169	1500/2546	48/81	0	0	0.994207
SRX3927290	TFs and others	DPF2	Blood	EOL-1	27704	375/2546	12/81	0	0	0.994207
SRX4958404	TFs and others	CTCF	Kidney	293	30383	250/2546	8/81	0	0	0.994207
SRX593748	TFs and others	SFPQ	Breast	MCF-7	92503	625/2546	20/81	0	0	0.994207
SRX6614744	TFs and others	RAD21	Lung	IMR-90	17189	125/2546	4/81	0	0	0.994207
SRX103000	TFs and others	MYC	Breast	MCF-7	27749	1718/2546	55/81	0	0	0.993773
SRX356523	TFs and others	CTCF	Blood	GM12892	42633	531/2546	17/81	0	0	0.993739
SRX2059876	TFs and others	TRIM28	Blood	BJAB	21875	1218/2546	39/81	0	0	0.993595
SRX8616846	TFs and others	JUNB	Lung	A549	13670	406/2546	13/81	0	0	0.993595
SRX4377551	TFs and others	BRD2	Breast	MDA-MB-231	14157	1124/2546	36/81	0	0	0.993323
SRX5880865	TFs and others	RAD21	Digestive tract	HCT 116	30961	843/2546	27/81	0	0	0.993323
SRX100542	TFs and others	RAD21	Neural	SK-N-SH	67361	718/2546	23/81	0	0	0.993169
SRX2194283	TFs and others	BRD4	Breast	SUM 159PT	19859	1061/2546	34/81	0	0	0.992803
SRX666556	TFs and others	HIF1A	Breast	T-47D	75130	2278/2546	73/81	0	0	0.99279
ERX1149098	TFs and others	CTCF	Unclassified	Unclassified	11647	156/2546	5/81	0	0	0.992616
SRX067536	TFs and others	CTCF	Uterus	HeLa	37435	312/2546	10/81	0	0	0.992616
SRX080362	TFs and others	CTCF	Lung	HPF	33590	312/2546	10/81	0	0	0.992616
SRX150380	TFs and others	RAD21	Lung	A549	17028	156/2546	5/81	0	0	0.992616
SRX150606	TFs and others	RELA	Blood	GM10847	7079	312/2546	10/81	0	0	0.992616
SRX6175622	TFs and others	SMC1A	Bone	A-673	17087	156/2546	5/81	0	0	0.992616
SRX8037079	TFs and others	KLF5	Digestive tract	HT-55	13759	936/2546	30/81	0	0	0.992616
SRX8707935	TFs and others	CTCF	Epidermis	Keratinocytes	30816	312/2546	10/81	0	0	0.992616
SRX4377528	TFs and others	BRD2	Breast	MDA-MB-231	14167	1123/2546	36/81	0	0	0.992439
SRX734409	TFs and others	AR	Prostate	CWR22Pc	30897	1123/2546	36/81	0	0	0.992439
SRX150657	TFs and others	RCOR1	Uterus	HeLa	11556	655/2546	21/81	0	0	0.992313
SRX9599280	TFs and others	REST	Uterus	HEC-1-B	5433	343/2546	11/81	0	0	0.992037
SRX2655460	TFs and others	CTCF	Blood	THP-1	27470	530/2546	17/81	0	0	0.991867
SRX265432	TFs and others	KDM5B	Breast	HCC2157	31381	1434/2546	46/81	0	0	0.991786
SRX7719081	TFs and others	SMAD3	Others	H69	11378	717/2546	23/81	0	0	0.991786
SRX2378771	TFs and others	NELFE	Bone	U2OS	1931	187/2546	6/81	0	0	0.991555
SRX6957484	TFs and others	FOXL2	Kidney	HGrC1	12935	187/2546	6/81	0	0	0.991555
SRX8406515	TFs and others	FOXA1	Prostate	Prostate	26434	592/2546	19/81	0	0	0.991276
SRX9350347	TFs and others	CTCF	Liver	Hep G2	46367	810/2546	26/81	0	0	0.991148
SRX356502	TFs and others	CTCF	Blood	GM12891	50094	623/2546	20/81	0	0	0.991025
SRX3800333	TFs and others	STAG2	Others	RT-112	27354	1059/2546	34/81	0	0	0.990932
SRX1531778	TFs and others	SMC1A	Liver	Hep G2	25326	218/2546	7/81	0	0	0.990798
SRX2166894	TFs and others	CTCF	Neural	Retina	12586	218/2546	7/81	0	0	0.990798
SRX265224	TFs and others	TBP	Blood	ME-1	5262	654/2546	21/81	0	0	0.990798
SRX2871349	TFs and others	FOXA1	Breast	T-47D	14064	218/2546	7/81	0	0	0.990798
SRX3591433	TFs and others	BRD4	Blood	B-CLL cells	2684	218/2546	7/81	0	0	0.990798
SRX7865936	TFs and others	BRD4	Breast	MDA-MB-231	10200	218/2546	7/81	0	0	0.990798
SRX7719077	TFs and others	SMAD3	Others	H69	10619	685/2546	22/81	0	0	0.990591
SRX12118515	TFs and others	POU2F2	Blood	OCI-LY-7	27492	934/2546	30/81	0	0	0.990495
SRX1637469	TFs and others	CDK9	Blood	MOLT-4	22115	965/2546	31/81	0	0	0.990358
SRX054571	TFs and others	Epitope tags	Breast	MCF-7	15107	1463/2546	47/81	0	0	0.990314
SRX038504	TFs and others	CTCF	Blood	GM12878	22327	249/2546	8/81	0	0	0.99023
SRX9867030	TFs and others	CTCF	Blood	CD8+ T cells	14879	498/2546	16/81	0	0	0.99023
SRX1510970	TFs and others	ZNF143	Breast	MCF-7	6531	591/2546	19/81	0	0	0.989602
SRX4394546	TFs and others	CEBPB	Bone	SU-DHL-1	48890	311/2546	10/81	0	0	0.989434
SRX5574457	TFs and others	SPI1	Blood	CTV-1	37594	311/2546	10/81	0	0	0.989434
SRX3927299	TFs and others	CTCF	Blood	MOLM-13	68030	653/2546	21/81	0	0	0.989283
SRX190195	TFs and others	GABPA	Neural	SK-N-SH	9746	1088/2546	35/81	0	0	0.98898
SRX250093	TFs and others	FOXA1	Breast	MDA-MB-453	62978	2051/2546	66/81	0	0	0.988663
SRX100379	TFs and others	PAX5	Blood	GM12892	8525	683/2546	22/81	0	0	0.987699
SRX8090652	TFs and others	BRD2	Others	Synoviocytes	8156	683/2546	22/81	0	0	0.987699
SRX2194264	TFs and others	BRD4	Breast	SUM 159PT	35226	1490/2546	48/81	0	0	0.987579
ERX1149076	TFs and others	CTCF	Unclassified	Unclassified	8788	155/2546	5/81	0	0	0.986253
ERX626855	TFs and others	SPI1	Blood	U-937	4081	31/2546	1/81	0	0	0.986253
SRX017897	TFs and others	RELA	Blood	GM18951	1682	31/2546	1/81	0	0	0.986253
SRX1047416	TFs and others	SOX2	Pluripotent stem cell	hESC derived neural cells	33236	310/2546	10/81	0	0	0.986253
SRX1353402	TFs and others	CTCF	Kidney	293	22098	93/2546	3/81	0	0	0.986253
SRX1397386	TFs and others	GATA2	Blood	CD34+	14505	93/2546	3/81	0	0	0.986253
SRX150359	TFs and others	RELA	Blood	GM19193	7727	217/2546	7/81	0	0	0.986253
SRX246953	TFs and others	ERCC3	Bone	HT-1080	932	62/2546	2/81	0	0	0.986253
SRX2609667	TFs and others	NR3C1	Lung	HASM2	25826	341/2546	11/81	0	0	0.986253
SRX2837388	TFs and others	NFKB1	Blood	GM12878	2525	31/2546	1/81	0	0	0.986253
SRX2961558	TFs and others	STAT1	Blood	SET-2	699	31/2546	1/81	0	0	0.986253
SRX3001607	TFs and others	FOXA1	Unclassified	Unclassified	1840	31/2546	1/81	0	0	0.986253
SRX3033232	TFs and others	ETS1	Gonad	OVCAR-8	1730	217/2546	7/81	0	0	0.986253
SRX3098195	TFs and others	RUNX1T1	Blood	Kasumi-1	7712	496/2546	16/81	0	0	0.986253
SRX3229121	TFs and others	ESR1	Breast	Breast cancer	2945	341/2546	11/81	0	0	0.986253
SRX3240997	TFs and others	MED1	Others	Mesenchymal stem cells	6509	31/2546	1/81	0	0	0.986253
SRX3599222	TFs and others	ZBTB16	Blood	KG-1	4152	31/2546	1/81	0	0	0.986253
