SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	27/273	58/190	-7.62017	-3.34854	0.323986
SRX3857006	TFs and others	CDKN1B	Breast	MDA-MB-231	12902	136/273	94/190	0	0	1.00694
SRX212185	TFs and others	EP300	Lung	Lung fibroblasts	8458	81/273	56/190	0	0	1.00667
SRX265428	TFs and others	CTCF	Breast	SUM 159PT	45776	185/273	128/190	0	0	1.0059
DRX144853	TFs and others	RUNX2	Blood	CAL-1	920	13/273	9/190	0	0	1.00529
SRX100443	TFs and others	SPI1	Blood	GM12891	42742	52/273	36/190	0	0	1.00529
SRX10119381	TFs and others	STAT3	Breast	MCF 10A	1243	13/273	9/190	0	0	1.00529
SRX111320	TFs and others	HOXC9	Neural	BE(2)-C	7613	13/273	9/190	0	0	1.00529
SRX1166395	TFs and others	FOXA1	Prostate	LNCAP	48892	13/273	9/190	0	0	1.00529
SRX150650	TFs and others	RAD21	Uterus	HeLa	47691	104/273	72/190	0	0	1.00529
SRX1880279	TFs and others	MYC	Blood	Jurkat	2143	26/273	18/190	0	0	1.00529
SRX190233	TFs and others	CEBPD	Liver	Hep G2	5908	39/273	27/190	0	0	1.00529
SRX1968076	TFs and others	BCL11B	Blood	Thymus	467	13/273	9/190	0	0	1.00529
SRX2043231	TFs and others	EP300	Blood	RCH-ACV	13722	26/273	18/190	0	0	1.00529
SRX2339193	TFs and others	CREBBP	Blood	B cells	11914	52/273	36/190	0	0	1.00529
SRX243762	TFs and others	PAX5	Blood	NAMALWA	4306	13/273	9/190	0	0	1.00529
SRX2841992	TFs and others	BRD4	Blood	K-562	4054	39/273	27/190	0	0	1.00529
SRX2900152	TFs and others	KMT2C	Breast	CAL-51	6966	91/273	63/190	0	0	1.00529
SRX3229138	TFs and others	ESR1	Breast	Breast cancer	1545	65/273	45/190	0	0	1.00529
SRX3927287	TFs and others	GLTSCR1	Blood	EOL-1	9423	26/273	18/190	0	0	1.00529
SRX4611692	TFs and others	ESR1	Breast	MCF-7	42260	39/273	27/190	0	0	1.00529
SRX4611701	TFs and others	ESR1	Breast	MCF-7	42208	39/273	27/190	0	0	1.00529
SRX4611742	TFs and others	ESR1	Breast	MCF-7	47567	39/273	27/190	0	0	1.00529
SRX4792903	TFs and others	CTCF	Breast	T-47D	10594	13/273	9/190	0	0	1.00529
SRX4941326	TFs and others	XBP1	Prostate	LNCAP	1979	26/273	18/190	0	0	1.00529
SRX5333219	TFs and others	CTCF	Blood	697	52760	26/273	18/190	0	0	1.00529
SRX6743053	TFs and others	SMARCA4	Prostate	VCaP	51467	13/273	9/190	0	0	1.00529
SRX6860646	TFs and others	FOXA1	Breast	T-47D	25089	26/273	18/190	0	0	1.00529
SRX6961675	TFs and others	SUPT5H	Digestive tract	HCT 116	4063	26/273	18/190	0	0	1.00529
SRX7061826	TFs and others	BRD4	Blood	SEM	5831	26/273	18/190	0	0	1.00529
SRX7626340	TFs and others	CTCF	Others	Mesenchymal Stromal Cells	13684	13/273	9/190	0	0	1.00529
SRX7807114	TFs and others	TEAD1	Unclassified	Unclassified	14882	65/273	45/190	0	0	1.00529
SRX895434	TFs and others	SUMO2	Blood	K-562	1032	13/273	9/190	0	0	1.00529
SRX9071237	TFs and others	BRD4	Blood	SEM	5831	26/273	18/190	0	0	1.00529
SRX4786545	TFs and others	TET2	Breast	MCF-7	5613	114/273	79/190	0	0	1.00431
SRX2020843	TFs and others	STAT3	Breast	HCC70	21054	75/273	52/190	0	0	1.0038
SRX3509028	TFs and others	TFAP2C	Pluripotent stem cell	hESC UCLA1	5224	49/273	34/190	0	0	1.00302
SRX371483	TFs and others	FOXA1	Breast	MCF-7	33582	49/273	34/190	0	0	1.00302
SRX5574462	TFs and others	SPI1	Blood	CTV-1	33498	49/273	34/190	0	0	1.00302
SRX7750230	TFs and others	YY1	Blood	T-ALL	9061	49/273	34/190	0	0	1.00302
SRX306181	TFs and others	ICE1	Digestive tract	HCT 116	6629	72/273	50/190	0	0	1.0022
SRX6977272	TFs and others	ZNF143	Neural	BE(2)-C	2427	36/273	25/190	0	0	1.0022
SRX3857000	TFs and others	CDKN1B	Breast	MDA-MB-231	29267	190/273	132/190	0	0	1.00178
SRX190197	TFs and others	NFIC	Liver	Hep G2	13443	59/273	41/190	0	0	1.00152
SRX3102569	TFs and others	TP53	Digestive tract	SW 480	24841	177/273	123/190	0	0	1.00152
SRX3868792	TFs and others	REST	Digestive tract	Colorectal cancer organoid	10615	59/273	41/190	0	0	1.00152
SRX4193150	TFs and others	ESR1	Breast	MCF-7	6045	59/273	41/190	0	0	1.00152
SRX1531796	TFs and others	ESR1	Breast	MCF-7	17761	82/273	57/190	0	0	1.00122
SRX265430	TFs and others	KDM5B	Breast	MDA-MB-231	32638	151/273	105/190	0	0	1.00087
SRX080403	TFs and others	CTCF	Blood	GM12865	20686	23/273	16/190	0	0	1.00046
SRX111776	TFs and others	CTCF	Blood	GM12869	29302	23/273	16/190	0	0	1.00046
SRX11196940	TFs and others	TAF1	Kidney	293	1724	23/273	16/190	0	0	1.00046
SRX186780	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	11092	46/273	32/190	0	0	1.00046
SRX2436021	TFs and others	OTX2	Neural	D283 Med	43611	23/273	16/190	0	0	1.00046
SRX2982413	TFs and others	FOXA1	Uterus	Ishikawa	15659	46/273	32/190	0	0	1.00046
SRX3110742	TFs and others	ESR1	Breast	MCF-7	38958	23/273	16/190	0	0	1.00046
SRX356453	TFs and others	STAG1	Blood	GM10847	23378	23/273	16/190	0	0	1.00046
SRX5930145	TFs and others	MYOD1	Muscle	RH-4	20014	46/273	32/190	0	0	1.00046
SRX666439	TFs and others	BCL6	Blood	CD4+ T cells	5173	46/273	32/190	0	0	1.00046
SRX8037079	TFs and others	KLF5	Digestive tract	HT-55	13759	115/273	80/190	0	0	1.00046
SRX8841627	TFs and others	RAD21	Blood	Lymphoblasts	17999	23/273	16/190	0	0	1.00046
SRX895435	TFs and others	SUMO2	Prostate	VCaP	5373	23/273	16/190	0	0	1.00046
SRX9513907	TFs and others	FOXA1	Prostate	LNCAP	17088	23/273	16/190	0	0	1.00046
SRX825398	TFs and others	KLF5	Pancreas	CFPAC-1	8706	125/273	87/190	0	0	0.999958
SRX10637290	TFs and others	KDM1A	Breast	MDA-MB-231	18552	158/273	110/190	0	0	0.999667
SRX190299	TFs and others	SPI1	Blood	HL-60	56026	56/273	39/190	0	0	0.999343
SRX1961157	TFs and others	FOXA1	Breast	T-47D	39631	56/273	39/190	0	0	0.999343
SRX5574498	TFs and others	SPI1	Blood	CTV-1	13604	56/273	39/190	0	0	0.999343
SRX1165099	TFs and others	CREB1	Liver	Hep G2	3971	66/273	46/190	0	0	0.998567
SRX1427526	TFs and others	CREB1	Blood	KG-1	1127	33/273	23/190	0	0	0.998567
SRX2267459	TFs and others	BRD4	Lung	PC-9	7377	66/273	46/190	0	0	0.998567
SRX3447357	TFs and others	ESR1	Breast	MCF-7	53425	33/273	23/190	0	0	0.998567
SRX5313220	TFs and others	Biotin	Digestive tract	HCT 116	4417	33/273	23/190	0	0	0.998567
SRX185912	TFs and others	FOXM1	Breast	MDA-MB-231	9088	119/273	83/190	0	0	0.997838
SRX096358	TFs and others	Epitope tags	Bone	EWS502	16890	86/273	60/190	0	0	0.997558
SRX219284	TFs and others	FOXA1	Prostate	LNCAP	99233	43/273	30/190	0	0	0.997558
SRX2268285	TFs and others	SPI1	Blood	THP-1	65632	43/273	30/190	0	0	0.997558
SRX366170	TFs and others	NKX2-1	Lung	NCI-H441	24176	139/273	97/190	0	0	0.997319
SRX1212236	TFs and others	FOXA1	Prostate	LNCAP	63527	53/273	37/190	0	0	0.996931
SRX1961158	TFs and others	FOXA1	Breast	T-47D	36383	53/273	37/190	0	0	0.996931
SRX268299	TFs and others	JUN	Breast	BT-549	10347	63/273	44/190	0	0	0.996503
SRX9556501	TFs and others	GATA3	Breast	MDA-MB-231	17696	93/273	65/190	0	0	0.995773
SRX149660	TFs and others	CDK8	Digestive tract	HCT 116	14410	133/273	93/190	0	0	0.995313
SRX022397	TFs and others	VDR	Blood	Lymphoblastoid cell line	2990	20/273	14/190	0	0	0.994244
SRX080367	TFs and others	CTCF	Blood	GM12878	16146	10/273	7/190	0	0	0.994244
SRX1165106	TFs and others	RAD21	Breast	MCF-7	32211	20/273	14/190	0	0	0.994244
SRX180379	TFs and others	NKX3-1	Prostate	LNCAP	17982	20/273	14/190	0	0	0.994244
SRX190206	TFs and others	FOXM1	Neural	SK-N-SH	4303	50/273	35/190	0	0	0.994244
SRX2404141	TFs and others	RELA	Others	Detroit 562	1090	10/273	7/190	0	0	0.994244
SRX2555295	TFs and others	TBX2	Neural	BE(2)-C	7763	30/273	21/190	0	0	0.994244
SRX2837384	TFs and others	RELB	Blood	GM12878	16888	40/273	28/190	0	0	0.994244
SRX2922232	TFs and others	ESR1	Breast	SUM 44PE	16346	70/273	49/190	0	0	0.994244
SRX3410396	TFs and others	RNF2	Breast	T-47D	2287	10/273	7/190	0	0	0.994244
SRX356645	TFs and others	STAG1	Blood	GM19193	21037	20/273	14/190	0	0	0.994244
SRX3852897	TFs and others	NELFA	Blood	K-562	2088	20/273	14/190	0	0	0.994244
SRX3857007	TFs and others	CDKN1B	Breast	MDA-MB-231	10256	120/273	84/190	0	0	0.994244
SRX3931044	TFs and others	FOXA1	Breast	MCF-7	66966	80/273	56/190	0	0	0.994244
SRX4001914	TFs and others	RAD21	Blood	THP-1	25769	20/273	14/190	0	0	0.994244
SRX4473684	TFs and others	DPF2	Gonad	BIN-67	3125	10/273	7/190	0	0	0.994244
SRX4611704	TFs and others	ESR1	Breast	MCF-7	43405	40/273	28/190	0	0	0.994244
SRX4611726	TFs and others	ESR1	Breast	MCF-7	44741	40/273	28/190	0	0	0.994244
SRX5025684	TFs and others	MYCN	Neural	SH-EP	1661	20/273	14/190	0	0	0.994244
SRX5289965	TFs and others	NR3C1	Lung	BEAS-2B	1858	40/273	28/190	0	0	0.994244
SRX666556	TFs and others	HIF1A	Breast	T-47D	75130	200/273	140/190	0	0	0.994244
SRX6860651	TFs and others	FOXA1	Breast	T-47D	17054	20/273	14/190	0	0	0.994244
SRX701967	TFs and others	CTCF	Pluripotent stem cell	hESC derived ectodermal cells	15925	10/273	7/190	0	0	0.994244
SRX717860	TFs and others	EP300	Uterus	HeLa	16121	100/273	70/190	0	0	0.994244
SRX8037078	TFs and others	KLF5	Digestive tract	HT-55	4408	40/273	28/190	0	0	0.994244
SRX818632	TFs and others	SUMO2	Kidney	293	25904	50/273	35/190	0	0	0.994244
SRX8406421	TFs and others	AR	Prostate	Prostate	15165	40/273	28/190	0	0	0.994244
SRX9556506	TFs and others	GATA3	Breast	MDA-MB-231	19539	97/273	68/190	0	0	0.992782
SRX7030925	TFs and others	KDM4C	Breast	MCF-7	1585	67/273	47/190	0	0	0.992128
SRX10119135	TFs and others	RUNX1	Blood	MV-4-11	39133	57/273	40/190	0	0	0.991758
SRX190219	TFs and others	EP300	Neural	SK-N-SH	23781	114/273	80/190	0	0	0.991758
SRX190336	TFs and others	NFIC	Neural	SK-N-SH	33623	114/273	80/190	0	0	0.991758
SRX4417527	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural cells	49851	57/273	40/190	0	0	0.991758
SRX1514278	TFs and others	RUNX1T1	Blood	Kasumi-1	10606	47/273	33/190	0	0	0.991231
SRX5574460	TFs and others	SPI1	Blood	CTV-1	42039	47/273	33/190	0	0	0.991231
SRX5716470	TFs and others	SMARCA4	Neural	Neural progenitor cells	10812	47/273	33/190	0	0	0.991231
SRX150640	TFs and others	USF2	Uterus	HeLa	9231	84/273	59/190	0	0	0.990874
SRX335071	TFs and others	NFATC1	Cardiovascular	HUVEC	6248	84/273	59/190	0	0	0.990874
SRX080151	TFs and others	MYC	Cardiovascular	HUVEC	4373	37/273	26/190	0	0	0.99042
SRX102997	TFs and others	MYC	Cardiovascular	HUVEC	4366	37/273	26/190	0	0	0.99042
SRX190243	TFs and others	SP2	Liver	Hep G2	2015	74/273	52/190	0	0	0.99042
SRX356499	TFs and others	STAG1	Blood	Lymphoblastoid cell line	24849	37/273	26/190	0	0	0.99042
SRX4611689	TFs and others	ESR1	Breast	MCF-7	42245	37/273	26/190	0	0	0.99042
SRX5574509	TFs and others	SPI1	Blood	TALL-1	58010	37/273	26/190	0	0	0.99042
SRX7054617	TFs and others	RELA	Cardiovascular	HAEC	28033	111/273	78/190	0	0	0.99042
SRX8066532	TFs and others	CTCF	Blood	GM04648	45529	37/273	26/190	0	0	0.99042
SRX1091825	TFs and others	CTCF	Breast	MCF-7	54955	27/273	19/190	0	0	0.989011
SRX150521	TFs and others	IKZF1	Blood	GM12878	7172	27/273	19/190	0	0	0.989011
SRX203388	TFs and others	BRD4	Blood	Plasma Cells	4499	27/273	19/190	0	0	0.989011
SRX356611	TFs and others	STAG1	Blood	GM18951	20627	27/273	19/190	0	0	0.989011
SRX1048948	TFs and others	FOXO1	Uterus	Endometrial stromal cells	17251	44/273	31/190	0	0	0.987829
SRX2140216	TFs and others	CCND2	Blood	MM.1S	2919	44/273	31/190	0	0	0.987829
SRX2254535	TFs and others	KLF5	Others	BICR 31	4181	44/273	31/190	0	0	0.987829
SRX5501658	TFs and others	DDX21	Epidermis	A-375	3618	44/273	31/190	0	0	0.987829
SRX5574345	TFs and others	SPI1	Blood	Monocytes	32163	44/273	31/190	0	0	0.987829
SRX5574373	TFs and others	SPI1	Blood	Monocytes	15801	44/273	31/190	0	0	0.987829
SRX9550895	TFs and others	FOXA1	Prostate	Prostate cancer	45455	44/273	31/190	0	0	0.987829
SRX188952	TFs and others	CTCF	Breast	MCF-7	58937	61/273	43/190	0	0	0.987307
SRX100447	TFs and others	SP2	Blood	K-562	2607	78/273	55/190	0	0	0.987013
SRX1280448	TFs and others	NRF1	Breast	HMEC	10790	78/273	55/190	0	0	0.987013
SRX335070	TFs and others	NFATC1	Cardiovascular	HUVEC	5233	78/273	55/190	0	0	0.987013
SRX080442	TFs and others	CTCF	Lung	SAEC	35801	34/273	24/190	0	0	0.985958
SRX093183	TFs and others	SPI1	Blood	Monocytes	23021	51/273	36/190	0	0	0.985958
SRX1280790	TFs and others	FOXA1	Prostate	LNCAP	19529	17/273	12/190	0	0	0.985958
SRX2267438	TFs and others	BRD4	Epidermis	A-375	5938	34/273	24/190	0	0	0.985958
SRX2458135	TFs and others	SMC1A	Blood	GM12878	30224	17/273	12/190	0	0	0.985958
SRX334266	TFs and others	E2F1	Unclassified	Unclassified	848	17/273	12/190	0	0	0.985958
SRX3447351	TFs and others	ESR1	Breast	MCF-7	51721	34/273	24/190	0	0	0.985958
SRX372174	TFs and others	NR2F2	Uterus	Endometrial stromal cells	12607	51/273	36/190	0	0	0.985958
SRX3923528	TFs and others	FOXA1	Breast	ZR-75-1	30265	34/273	24/190	0	0	0.985958
SRX4417530	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural cells	51653	51/273	36/190	0	0	0.985958
SRX4708022	TFs and others	HNRNPK	Liver	Hep G2	9044	34/273	24/190	0	0	0.985958
SRX4890469	TFs and others	LDB1	Blood	Kasumi-1	11896	34/273	24/190	0	0	0.985958
SRX5574488	TFs and others	SMARCA4	Blood	CTV-1	10626	34/273	24/190	0	0	0.985958
SRX6435404	TFs and others	SUPT5H	Kidney	293	1627	17/273	12/190	0	0	0.985958
SRX7015634	TFs and others	Epitope tags	Others	Fibroblasts	710	17/273	12/190	0	0	0.985958
SRX4193142	TFs and others	ESR1	Breast	MCF-7	6146	58/273	41/190	0	0	0.984544
SRX5668141	TFs and others	KMT2A	Blood	OCI-AML3	2497	58/273	41/190	0	0	0.984544
SRX2009509	TFs and others	BRD4	Neural	SF8628	4170	41/273	29/190	0	0	0.983959
SRX5574356	TFs and others	SPI1	Blood	Monocytes	28613	41/273	29/190	0	0	0.983959
SRX4059543	TFs and others	ERG	Prostate	RWPE-1	9896	65/273	46/190	0	0	0.983437
SRX080427	TFs and others	CTCF	Blood	GM12875	30263	24/273	17/190	0	0	0.982547
SRX1079382	TFs and others	SUMO2	Prostate	VCaP	12221	24/273	17/190	0	0	0.982547
SRX1491250	TFs and others	TCF4	Blood	CAL-1	29027	48/273	34/190	0	0	0.982547
SRX150653	TFs and others	TBL1XR1	Blood	K-562	8709	48/273	34/190	0	0	0.982547
SRX3881553	TFs and others	MYC	Prostate	LNCAP	2341	24/273	17/190	0	0	0.982547
SRX4284007	TFs and others	CTCF	Blood	B cells	36203	24/273	17/190	0	0	0.982547
SRX4611719	TFs and others	ESR1	Breast	MCF-7	37564	24/273	17/190	0	0	0.982547
SRX4611723	TFs and others	ESR1	Breast	MCF-7	49184	48/273	34/190	0	0	0.982547
SRX497612	TFs and others	FOXA1	Prostate	VCaP	71521	24/273	17/190	0	0	0.982547
SRX543181	TFs and others	KLF4	Epidermis	Keratinocytes	6400	48/273	34/190	0	0	0.982547
SRX6860627	TFs and others	FOXA1	Breast	T-47D	22293	24/273	17/190	0	0	0.982547
SRX6441748	TFs and others	FOXA1	Pancreas	CFPAC-1	13023	55/273	39/190	0	0	0.981497
SRX150359	TFs and others	RELA	Blood	GM19193	7727	31/273	22/190	0	0	0.980686
SRX159129	TFs and others	ZNF143	Blood	K-562	2473	31/273	22/190	0	0	0.980686
SRX204904	TFs and others	BRD4	Blood	MM.1S	3019	31/273	22/190	0	0	0.980686
SRX3345957	TFs and others	INTS13	Blood	HL-60	3785	31/273	22/190	0	0	0.980686
SRX5574491	TFs and others	SPI1	Blood	CTV-1	32366	31/273	22/190	0	0	0.980686
SRX8520793	TFs and others	STAT3	Breast	HCC1187	10646	31/273	22/190	0	0	0.980686
SRX150606	TFs and others	RELA	Blood	GM10847	7079	38/273	27/190	0	0	0.979514
SRX5824585	TFs and others	BRD2	Breast	SUM 159PT	3313	38/273	27/190	0	0	0.979514
ERX1276028	TFs and others	CTCF	Blood	UT-7	12639	14/273	10/190	0	0	0.974359
SRX028634	TFs and others	FOXA1	Breast	MCF-7	23740	21/273	15/190	0	0	0.974359
SRX041293	TFs and others	STAT5B	Blood	T cells	3948	14/273	10/190	0	0	0.974359
SRX100395	TFs and others	SRF	Blood	GM12878	3053	21/273	15/190	0	0	0.974359
SRX10365527	TFs and others	RAC1	Breast	MDA-MB-231	244	7/273	5/190	0	0	0.974359
SRX10657963	TFs and others	Epitope tags	Blood	NALM-6	3498	21/273	15/190	0	0	0.974359
SRX150662	TFs and others	RCOR1	Blood	GM12878	2193	21/273	15/190	0	0	0.974359
SRX1758525	TFs and others	Epitope tags	Breast	MCF-7	1549	21/273	15/190	0	0	0.974359
SRX185907	TFs and others	FOXM1	Breast	MCF-7	9573	35/273	25/190	0	0	0.974359
SRX2529783	TFs and others	Epitope tags	Blood	RAJI	984	14/273	10/190	0	0	0.974359
SRX2683574	TFs and others	Epitope tags	Kidney	293	372	7/273	5/190	0	0	0.974359
SRX2778382	TFs and others	YY1	Blood	Lymphoblastoid cell line	2420	28/273	20/190	0	0	0.974359
SRX2778399	TFs and others	YY1	Blood	Lymphoblastoid cell line	788	7/273	5/190	0	0	0.974359
SRX3447356	TFs and others	ESR1	Breast	MCF-7	56063	35/273	25/190	0	0	0.974359
SRX4343449	TFs and others	ARID4B	Prostate	PC-3	2059	21/273	15/190	0	0	0.974359
SRX4611687	TFs and others	ESR1	Breast	MCF-7	44495	35/273	25/190	0	0	0.974359
SRX5124858	TFs and others	FOXA1	Prostate	22Rv1	12634	21/273	15/190	0	0	0.974359
SRX5289969	TFs and others	NR3C1	Lung	BEAS-2B	730	28/273	20/190	0	0	0.974359
SRX5313204	TFs and others	TP53	Digestive tract	HCT 116	4732	21/273	15/190	0	0	0.974359
SRX573042	TFs and others	ELL2	Uterus	HeLa	1028	14/273	10/190	0	0	0.974359
SRX6780862	TFs and others	CREB1	Neural	Frontal cortex	1071	7/273	5/190	0	0	0.974359
SRX6828392	TFs and others	CTCF	Blood	K-562	22136	7/273	5/190	0	0	0.974359
SRX7951330	TFs and others	SMARCA4	Lung	NCI-H1944	1353	14/273	10/190	0	0	0.974359
SRX8510435	TFs and others	ATF4	Pancreas	L3.6	1744	14/273	10/190	0	0	0.974359
SRX9469982	TFs and others	KLF4	Prostate	LAPC-4	7261	21/273	15/190	0	0	0.974359
SRX1514937	TFs and others	GFP	Kidney	293	13566	32/273	23/190	0	0	0.968307
SRX212647	TFs and others	STAT1	Blood	Monocytes-CD14+	4487	32/273	23/190	0	0	0.968307
SRX2655459	TFs and others	CTCF	Blood	THP-1	23833	32/273	23/190	0	0	0.968307
SRX2867680	TFs and others	Epitope tags	Kidney	293	23228	32/273	23/190	0	0	0.968307
SRX2944444	TFs and others	MYC	Breast	MCF 10A	3028	32/273	23/190	0	0	0.968307
SRX3468051	TFs and others	Epitope tags	Others	Fibroblasts	1970	32/273	23/190	0	0	0.968307
SRX356732	TFs and others	CTCF	Blood	Lymphoblastoid cell line	31909	32/273	23/190	0	0	0.968307
SRX6099460	TFs and others	MED1	Blood	DLBCL	10449	32/273	23/190	0	0	0.968307
SRX1161207	TFs and others	FOXA1	Breast	T-47D	19267	25/273	18/190	0	0	0.966626
SRX3110773	TFs and others	SMC3	Uterus	HeLa	25107	25/273	18/190	0	0	0.966626
SRX3256865	TFs and others	RYBP	Pluripotent stem cell	hESC H1	6487	25/273	18/190	0	0	0.966626
SRX9599295	TFs and others	REST	Kidney	293	3121	25/273	18/190	0	0	0.966626
SRX9600624	TFs and others	G-quadruplex	Blood	K-562	618	25/273	18/190	0	0	0.966626
SRX037937	TFs and others	CTCF	Blood	CD36+	18250	18/273	13/190	0	0	0.963652
SRX150457	TFs and others	BRCA1	Blood	GM12878	1019	18/273	13/190	0	0	0.963652
SRX185917	TFs and others	FOXM1	Breast	MCF-7	1117	18/273	13/190	0	0	0.963652
SRX2194236	TFs and others	MED1	Breast	SUM 159PT	1619	18/273	13/190	0	0	0.963652
SRX5289967	TFs and others	NR3C1	Lung	BEAS-2B	1021	18/273	13/190	0	0	0.963652
SRX5803008	TFs and others	POLR2C	Kidney	293	1637	18/273	13/190	0	0	0.963652
ERX664189	TFs and others	CTCF	Blood	B cells	18442	11/273	8/190	0	0	0.95696
SRX100402	TFs and others	NR3C1	Lung	A549	1528	22/273	16/190	0	0	0.95696
SRX1515063	TFs and others	GFP	Kidney	293	2221	22/273	16/190	0	0	0.95696
SRX188950	TFs and others	CTCF	Blood	GM20000	18468	11/273	8/190	0	0	0.95696
SRX2765964	TFs and others	HMGB1	Cardiovascular	HUVEC	8564	22/273	16/190	0	0	0.95696
SRX2871343	TFs and others	GATA3	Breast	T-47D	4224	11/273	8/190	0	0	0.95696
SRX2871346	TFs and others	FOXA1	Breast	T-47D	13521	22/273	16/190	0	0	0.95696
SRX2901939	TFs and others	ESR1	Uterus	Ishikawa	2230	11/273	8/190	0	0	0.95696
SRX3124394	TFs and others	CTCF	Neural	KELLY	40740	22/273	16/190	0	0	0.95696
SRX3160998	TFs and others	BCL11A	Blood	HUDEP-2	4008	22/273	16/190	0	0	0.95696
SRX317569	TFs and others	EZH2	Pluripotent stem cell	iPS cells	7951	11/273	8/190	0	0	0.95696
SRX3468027	TFs and others	SS18	Others	Aska	863	11/273	8/190	0	0	0.95696
SRX4484984	TFs and others	SPI1	Blood	SEM	37198	22/273	16/190	0	0	0.95696
SRX4525855	TFs and others	SMARCA4	Kidney	TTC-1240	1203	11/273	8/190	0	0	0.95696
SRX6743052	TFs and others	SMARCA4	Prostate	VCaP	44937	11/273	8/190	0	0	0.95696
SRX7268460	TFs and others	TCF4	Bone	A-673	4148	22/273	16/190	0	0	0.95696
SRX9513904	TFs and others	FOXA1	Prostate	LNCAP	22112	22/273	16/190	0	0	0.95696
SRX9975609	TFs and others	FLI1	Bone	A-673	4572	11/273	8/190	0	0	0.95696
SRX1156522	TFs and others	Epitope tags	Breast	MDA-MB-231	3868	15/273	11/190	0	0	0.949051
SRX194567	TFs and others	E2F4	Breast	MCF-7	866	15/273	11/190	0	0	0.949051
SRX2188672	TFs and others	BRCA1	Bone	TC-32	2450	15/273	11/190	0	0	0.949051
SRX2323891	TFs and others	KMT2A	Kidney	293	5478	15/273	11/190	0	0	0.949051
SRX4001906	TFs and others	RAD21	Blood	THP-1	21945	15/273	11/190	0	0	0.949051
SRX5848176	TFs and others	CTCF	Blood	K-562	29719	15/273	11/190	0	0	0.949051
SRX6878606	TFs and others	FOXA1	Prostate	LNCAP	55008	15/273	11/190	0	0	0.949051
SRX6913041	TFs and others	BRD2	Blood	THP-1	1315	15/273	11/190	0	0	0.949051
SRX8055114	TFs and others	GATA3	Unclassified	Unclassified	6384	15/273	11/190	0	0	0.949051
SRX9178855	TFs and others	HAP1	Blood	HAP1	6448	15/273	11/190	0	0	0.949051
SRX1548208	TFs and others	E2F1	Cardiovascular	Wharton Jelly	614	12/273	9/190	0	0	0.927961
SRX2188691	TFs and others	BRCA1	Bone	U2OS	875	4/273	3/190	0	0	0.927961
SRX2897211	TFs and others	ESR1	Breast	Breast cancer cells	993	4/273	3/190	0	0	0.927961
SRX3110776	TFs and others	SMC3	Uterus	HeLa	14183	12/273	9/190	0	0	0.927961
SRX3285553	TFs and others	ESR1	Breast	C49R	1917	4/273	3/190	0	0	0.927961
SRX3285606	TFs and others	KDM5B	Breast	FULR	3574	12/273	9/190	0	0	0.927961
SRX4708029	TFs and others	FUS	Liver	Hep G2	3065	12/273	9/190	0	0	0.927961
SRX476481	TFs and others	RAD21	Blood	THP-1	16109	12/273	9/190	0	0	0.927961
SRX4792910	TFs and others	RAD21	Breast	T-47D	3120	8/273	6/190	0	0	0.927961
SRX488718	TFs and others	Epitope tags	Kidney	293	2782	8/273	6/190	0	0	0.927961
SRX5848175	TFs and others	CTCF	Blood	K-562	24553	12/273	9/190	0	0	0.927961
SRX647369	TFs and others	ZBTB17	Breast	MCF 10A	351	4/273	3/190	0	0	0.927961
SRX647371	TFs and others	ZBTB17	Breast	MCF 10A	521	4/273	3/190	0	0	0.927961
SRX6852814	TFs and others	SOX2	Lung	LK-2	3343	8/273	6/190	0	0	0.927961
SRX7015633	TFs and others	Epitope tags	Others	Fibroblasts	430	4/273	3/190	0	0	0.927961
SRX736067	TFs and others	FOXP1	Prostate	LNCAP	2583	4/273	3/190	0	0	0.927961
SRX7397473	TFs and others	IRF1	Blood	U-937	147	4/273	3/190	0	0	0.927961
SRX7981741	TFs and others	HDAC2	Prostate	Prostate cancer	1229	4/273	3/190	0	0	0.927961
SRX003319	TFs and others	STAT1	Uterus	HeLa	1779	5/273	4/190	0	0	0.869963
SRX055346	TFs and others	CBX3	Digestive tract	HCT 116	534	5/273	4/190	0	0	0.869963
SRX2671520	TFs and others	Epitope tags	Kidney	293	1065	5/273	4/190	0	0	0.869963
SRX2915389	TFs and others	PGR	Breast	T-47D	3235	5/273	4/190	0	0	0.869963
SRX3285589	TFs and others	KDM5B	Breast	C70R	2613	5/273	4/190	0	0	0.869963
SRX3285600	TFs and others	ESR1	Breast	FULR	2060	5/273	4/190	0	0	0.869963
SRX4115992	TFs and others	ESR1	Breast	MCF-7	1300	5/273	4/190	0	0	0.869963
SRX6813406	TFs and others	ATF4	Blood	CD4+ T cells	365	5/273	4/190	0	0	0.869963
SRX7175123	TFs and others	FOXA1	Digestive tract	LS-180	632	5/273	4/190	0	0	0.869963
ERX1276027	TFs and others	CTCF	Blood	UT-7	2853	1/273	1/190	0	0	0.695971
SRX003320	TFs and others	STAT1	Uterus	HeLa	640	1/273	1/190	0	0	0.695971
